Date,Open,High,Low,Close,Volume,Adj Close
2017-04-04,131.919998,132.529999,131.869995,132.509995,13337500,132.509995
2017-04-03,132.490005,132.809998,131.559998,132.300003,23700300,132.300003
2017-03-31,132.279999,132.740005,132.130005,132.380005,19841400,132.380005
2017-03-30,132.199997,132.610001,132.080002,132.470001,16092400,132.470001
2017-03-29,131.729996,132.300003,131.589996,132.25,13710000,132.25
2017-03-28,130.839996,132.029999,130.550003,131.639999,23721900,131.639999
2017-03-27,129.699997,131.070007,129.399994,130.839996,18472400,130.839996
2017-03-24,130.779999,131.289993,130.130005,130.630005,22967600,130.630005
2017-03-23,130.520004,130.880005,130.139999,130.360001,20311700,130.360001
2017-03-22,129.850006,130.820007,129.679993,130.690002,29177900,130.690002
2017-03-21,132.309998,132.429993,129.729996,129.809998,35841900,129.809998
2017-03-20,131.649994,132.110001,131.460007,131.809998,10105200,131.809998
2017-03-17,131.899994,132.039993,131.619995,131.690002,21234500,131.690002
2017-03-16,132.350006,132.350006,131.710007,132.009995,18457300,131.735993
2017-03-15,131.559998,132.410004,131.139999,132.100006,22709100,131.825818
2017-03-14,131.309998,131.360001,130.759995,131.289993,14019700,131.017486
2017-03-13,131.339996,131.639999,131.270004,131.610001,10731600,131.336829
2017-03-10,131.440002,131.600006,130.820007,131.389999,21922600,131.117285
2017-03-09,130.710007,131.020004,130.139999,130.839996,20855300,130.568423
2017-03-08,130.589996,131.149994,130.460007,130.740005,15776000,130.46864
2017-03-07,130.470001,131.080002,130.279999,130.509995,15500900,130.239106
2017-03-06,130.589996,130.949997,130.210007,130.729996,12026200,130.458651
2017-03-03,130.690002,131.059998,130.339996,131.020004,13722700,130.748058
2017-03-02,131.410004,131.429993,130.619995,130.779999,19951400,130.50855
2017-03-01,130.809998,131.679993,130.600006,131.440002,25813800,131.167184
2017-02-28,130.389999,130.449997,129.660004,130.020004,16598600,129.750133
2017-02-27,130.020004,130.429993,129.800003,130.419998,12008700,130.149297
2017-02-24,129.419998,130.259995,129.380005,130.259995,18624500,129.989625
2017-02-23,130.699997,130.699997,129.490005,130.009995,17489000,129.740144
