Date,Open,High,Low,Close,Volume,Adj Close
2017-04-04,69.93,70.349998,69.260002,70.290001,12859600,70.290001
2017-04-03,70.010002,70.059998,69.080002,69.779999,13133300,69.779999
2017-03-31,69.910004,70.339996,69.580002,69.900002,19861200,69.900002
2017-03-30,70.599998,70.769997,69.959999,70.139999,15912300,70.139999
2017-03-29,69.199997,70.279999,69.010002,70.160004,18575200,70.160004
2017-03-28,68.339996,69.379997,68.18,69.209999,27922600,69.209999
2017-03-27,67.910004,68.43,67.860001,68.239998,11491300,68.239998
2017-03-24,68.93,69.080002,68.43,68.559998,10442500,68.559998
2017-03-23,68.910004,69.419998,68.760002,68.830002,11800400,68.830002
2017-03-22,69.00,69.43,68.720001,69.110001,12419600,69.110001
2017-03-21,70.029999,70.080002,68.949997,69.209999,16717200,69.209999
2017-03-20,69.57,69.849998,69.150002,69.699997,12218700,69.699997
2017-03-17,70.139999,70.290001,69.800003,69.800003,14243900,69.800003
2017-03-16,70.919998,70.919998,70.07,70.269997,16277500,69.850996
2017-03-15,69.82,70.93,69.480003,70.769997,23205000,70.348014
2017-03-14,69.480003,69.489998,68.620003,69.230003,26384800,68.817204
2017-03-13,69.940002,70.360001,69.779999,70.019997,13078800,69.602486
2017-03-10,70.559998,70.650002,69.599998,70.010002,17479300,69.592551
2017-03-09,69.300003,70.150002,68.889999,70.110001,27770700,69.691954
2017-03-08,71.220001,71.639999,69.620003,69.650002,25566200,69.234697
2017-03-07,72.410004,72.43,71.419998,71.510002,11461800,71.083607
2017-03-06,71.870003,72.25,71.589996,72.150002,8374700,71.719791
2017-03-03,72.239998,72.510002,71.830002,71.989998,11166500,71.560741
2017-03-02,72.449997,72.809998,72.089996,72.120003,10770300,71.689971
2017-03-01,72.040001,73.139999,71.989998,72.809998,18997600,72.375851
2017-02-28,71.389999,71.720001,71.18,71.379997,14018400,70.954378
2017-02-27,71.059998,71.910004,70.940002,71.599998,23686400,71.173067
2017-02-24,71.139999,71.410004,70.629997,70.989998,13997600,70.566704
2017-02-23,72.160004,72.279999,71.209999,71.660004,17390100,71.232714
2017-02-22,72.120003,72.199997,71.309998,71.360001,11539400,70.9345
2017-02-21,72.650002,72.849998,72.349998,72.459999,11802500,72.02794
2017-02-17,72.00,72.209999,71.739998,71.970001,11645000,71.540864
2017-02-16,73.440002,73.540001,72.260002,72.370003,11375400,71.93848
2017-02-15,73.440002,73.760002,73.129997,73.370003,8926600,72.932517
2017-02-14,73.629997,73.690002,72.739998,73.660004,10771700,73.220789
2017-02-13,73.129997,73.449997,72.989998,73.419998,7984900,72.982215
2017-02-10,73.309998,73.690002,73.059998,73.279999,10405400,72.84305
2017-02-09,72.349998,72.949997,72.349998,72.730003,9261600,72.296334
2017-02-08,71.75,72.080002,70.650002,71.919998,16148400,71.491159
2017-02-07,72.459999,72.800003,71.370003,71.75,14157800,71.322174
2017-02-06,73.400002,73.650002,72.57,72.779999,10521700,72.346031
2017-02-03,73.059998,73.779999,72.629997,73.400002,11828600,72.962337
2017-02-02,72.480003,72.900002,71.900002,72.769997,12880100,72.336089
2017-02-01,73.290001,73.389999,71.910004,72.360001,18424300,71.928538
2017-01-31,72.910004,73.019997,72.129997,72.900002,14007400,72.465319
2017-01-30,73.889999,73.93,72.360001,72.870003,13286400,72.435499
2017-01-27,74.550003,74.629997,74.010002,74.230003,9950900,73.78739
2017-01-26,75.190002,75.309998,74.849998,75.010002,8651700,74.562738
2017-01-25,74.580002,75.18,74.559998,74.949997,9410300,74.50309
2017-01-24,74.040001,74.879997,73.900002,74.559998,11857200,74.115416
2017-01-23,74.199997,74.349998,73.389999,73.75,15207000,73.310249
2017-01-20,74.739998,74.989998,74.290001,74.540001,9182200,74.095539
2017-01-19,74.669998,74.699997,74.080002,74.260002,9000900,73.81721
2017-01-18,74.43,74.870003,74.339996,74.669998,8725200,74.224761
2017-01-17,74.610001,75.019997,74.550003,74.839996,9783000,74.393746
2017-01-13,74.50,74.660004,74.190002,74.379997,9906700,73.936489
2017-01-12,75.330002,75.410004,74.300003,74.599998,10895600,74.155179
2017-01-11,74.370003,75.050003,74.059998,74.910004,13127000,74.463336
2017-01-10,74.730003,74.900002,74.050003,74.110001,9660800,73.668103
2017-01-09,75.389999,75.459999,74.68,74.790001,10905500,74.344048
2017-01-06,76.059998,76.150002,75.389999,75.889999,7410500,75.437488
2017-01-05,76.059998,76.339996,75.459999,75.82,11141200,75.367906
2017-01-04,76.230003,76.370003,75.760002,76.010002,11185500,75.556775
2017-01-03,76.110001,76.809998,75.360001,76.169998,24623100,75.715817
2016-12-30,75.470001,75.889999,75.080002,75.32,8853300,74.870887
2016-12-29,75.580002,75.800003,75.269997,75.540001,6697400,75.089576
2016-12-28,76.690002,76.720001,75.629997,75.690002,8093700,75.238683
2016-12-27,76.470001,76.779999,76.400002,76.519997,10008900,76.063729
2016-12-23,76.300003,76.510002,76.18,76.349998,6398100,75.894744
2016-12-22,76.160004,76.620003,76.010002,76.419998,10970400,75.964326
2016-12-21,76.150002,76.459999,75.730003,76.110001,8102700,75.656177
2016-12-20,76.550003,76.650002,75.779999,75.989998,8982100,75.53689
2016-12-19,76.43,76.57,76.010002,76.160004,7113200,75.705882
2016-12-16,76.580002,76.580002,76.120003,76.510002,17864900,76.053794
2016-12-15,75.949997,76.720001,75.519997,76.440002,20251800,75.584612
2016-12-14,77.459999,77.769997,76.059998,76.269997,19851400,75.416508
2016-12-13,77.540001,78.389999,76.830002,77.830002,16028600,76.959056
2016-12-12,78.300003,78.449997,76.639999,76.959999,16130200,76.098789
2016-12-09,76.760002,76.760002,76.160004,76.599998,8974800,75.742817
2016-12-08,76.150002,76.459999,75.559998,76.360001,14600200,75.505505
2016-12-07,75.18,76.059998,75.18,75.949997,16008300,75.10009
2016-12-06,75.029999,75.650002,74.580002,75.349998,16963500,74.506805
2016-12-05,75.510002,76.099998,75.190002,75.489998,22535100,74.645238
2016-12-02,74.57,75.18,74.360001,74.830002,18338800,73.992628
2016-12-01,75.809998,76.059998,74.550003,74.610001,27382400,73.775088
2016-11-30,73.290001,75.120003,73.290001,74.43,44854800,73.597102
2016-11-29,70.620003,71.260002,70.07,70.830002,18361700,70.037389
2016-11-28,73.07,73.089996,71.580002,71.709999,18790100,70.907539
2016-11-25,72.769997,72.93,72.360001,72.720001,8791800,71.906239
2016-11-23,72.43,73.309998,72.349998,73.080002,11462000,72.262211
2016-11-22,72.839996,73.199997,71.900002,72.779999,16013200,71.965565
2016-11-21,72.129997,72.900002,72.129997,72.82,16875400,72.005118
2016-11-18,71.089996,71.529999,70.730003,71.129997,11962300,70.334027
2016-11-17,71.919998,72.389999,70.660004,70.839996,10338000,70.047272
2016-11-16,71.660004,72.139999,71.099998,71.32,16609100,70.521904
2016-11-15,70.459999,71.860001,70.400002,71.82,19228700,71.016308
2016-11-14,69.209999,69.919998,68.830002,69.849998,12572000,69.068352
2016-11-11,70.330002,70.470001,68.889999,69.459999,17659700,68.682717
2016-11-10,70.400002,71.279999,70.160004,70.75,20634800,69.958282
2016-11-09,69.559998,70.970001,68.75,70.449997,25993800,69.661636
2016-11-08,68.889999,69.709999,68.790001,69.32,11208700,68.544284
2016-11-07,68.540001,69.269997,68.540001,69.230003,14799500,68.455295
2016-11-04,67.800003,68.459999,67.360001,67.769997,17554100,67.011626
2016-11-03,67.870003,68.260002,67.50,68.139999,12748100,67.377489
